"","collection","pathway","gene_id","gene_symbol"
"245","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000185100","ADSS1"
"246","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000035687","ADSS2"
"247","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000172482","AGXT"
"248","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000113492","AGXT2"
"249","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000159423","ALDH4A1"
"250","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000112294","ALDH5A1"
"251","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000126522","ASL"
"252","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000070669","ASNS"
"253","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000108381","ASPA"
"254","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000130707","ASS1"
"255","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000084774","CAD"
"256","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000021826","CPS1"
"257","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000203797","DDO"
"258","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000128683","GAD1"
"259","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000136750","GAD2"
"260","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000198380","GFPT1"
"261","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000131459","GFPT2"
"262","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000115419","GLS"
"263","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000135423","GLS2"
"264","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000148672","GLUD1"
"265","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000182890","GLUD2"
"266","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000135821","GLUL"
"267","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000120053","GOT1"
"268","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000125166","GOT2"
"269","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000167701","GPT"
"270","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000166123","GPT2"
"271","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000104951","IL4I1"
"272","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000114021","NIT2"
"273","CP:KEGG_LEGACY","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","ENSG00000128059","PPAT"
"274","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000163399","ATP1A1"
"275","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000018625","ATP1A2"
"276","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000105409","ATP1A3"
"277","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000132681","ATP1A4"
"278","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000143153","ATP1B1"
"279","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000129244","ATP1B2"
"280","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000069849","ATP1B3"
"281","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000101892","ATP1B4"
"282","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000137731","FXYD2"
"283","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000150201","FXYD4"
"284","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000117594","HSD11B1"
"285","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000176387","HSD11B2"
"286","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000017427","IGF1"
"287","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000254647","INS"
"288","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000171105","INSR"
"289","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000169047","IRS1"
"290","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000185950","IRS2"
"291","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000133124","IRS4"
"292","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000151704","KCNJ1"
"293","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000133703","KRAS"
"294","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000100030","MAPK1"
"295","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000102882","MAPK3"
"296","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000049759","NEDD4L"
"297","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000065054","NHERF2"
"298","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000151623","NR3C2"
"299","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000140992","PDPK1"
"300","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000121879","PIK3CA"
"301","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000051382","PIK3CB"
"302","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000171608","PIK3CD"
"303","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000105851","PIK3CG"
"304","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000145675","PIK3R1"
"305","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000105647","PIK3R2"
"306","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000117461","PIK3R3"
"307","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000141506","PIK3R5"
"308","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000154229","PRKCA"
"309","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000166501","PRKCB"
"310","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000126583","PRKCG"
"311","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000111319","SCNN1A"
"312","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000168447","SCNN1B"
"313","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000166828","SCNN1G"
"314","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000175793","SFN"
"315","CP:KEGG_LEGACY","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","ENSG00000118515","SGK1"
"316","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000178562","CD28"
"317","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000101017","CD40"
"318","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000102245","CD40LG"
"319","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000121594","CD80"
"320","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000114013","CD86"
"321","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000026103","FAS"
"322","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000117560","FASLG"
"323","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000100453","GZMB"
"324","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000206503","HLA-A"
"325","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000234745","HLA-B"
"326","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204525","HLA-C"
"327","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204257","HLA-DMA"
"328","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000242574","HLA-DMB"
"329","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204252","HLA-DOA"
"330","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000241106","HLA-DOB"
"331","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000231389","HLA-DPA1"
"332","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000223865","HLA-DPB1"
"333","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000196735","HLA-DQA1"
"334","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000237541","HLA-DQA2"
"335","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000179344","HLA-DQB1"
"336","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204287","HLA-DRA"
"337","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000196126","HLA-DRB1"
"338","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000196101","HLA-DRB3"
"339","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000231679","HLA-DRB3"
"340","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000227357","HLA-DRB4"
"341","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000231021","HLA-DRB4"
"342","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000198502","HLA-DRB5"
"343","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204592","HLA-E"
"344","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204642","HLA-F"
"345","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000204632","HLA-G"
"346","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000111537","IFNG"
"347","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000136634","IL10"
"348","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000168811","IL12A"
"349","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000113302","IL12B"
"350","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000109471","IL2"
"351","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000113520","IL4"
"352","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000113525","IL5"
"353","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000180644","PRF1"
"354","CP:KEGG_LEGACY","KEGG_ALLOGRAFT_REJECTION","ENSG00000232810","TNF"
"355","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000161533","ACOX1"
"356","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000087008","ACOX3"
"357","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000134824","FADS2"
"358","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000168970","JMJD7-PLA2G4B"
"359","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000069764","PLA2G10"
"360","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000123739","PLA2G12A"
"361","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000138308","PLA2G12B"
"362","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000170890","PLA2G1B"
"363","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000188257","PLA2G2A"
"364","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000187980","PLA2G2C"
"365","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000117215","PLA2G2D"
"366","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000188784","PLA2G2E"
"367","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000158786","PLA2G2F"
"368","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000100078","PLA2G3"
"369","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000116711","PLA2G4A"
"370","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000243708","PLA2G4B"
"371","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000188089","PLA2G4E"
"372","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000127472","PLA2G5"
"373","CP:KEGG_LEGACY","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ENSG00000184381","PLA2G6"
"374","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000137845","ADAM10"
"375","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000151694","ADAM17"
"376","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000120868","APAF1"
"377","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000166313","APBB1"
"378","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000117362","APH1A"
"379","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000130203","APOE"
"380","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000142192","APP"
"381","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000118217","ATF6"
"382","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000196296","ATP2A1"
"383","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000174437","ATP2A2"
"384","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000074370","ATP2A3"
"385","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000152234","ATP5F1A"
"386","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000110955","ATP5F1B"
"387","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000165629","ATP5F1C"
"388","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000099624","ATP5F1D"
"389","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000124172","ATP5F1E"
"390","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000159199","ATP5MC1"
"391","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000227590","ATP5MC1P5"
"392","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000135390","ATP5MC2"
"393","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000154518","ATP5MC3"
"394","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000116459","ATP5PB"
"395","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000167863","ATP5PD"
"396","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000154723","ATP5PF"
"397","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000241837","ATP5PO"
"398","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000186318","BACE1"
"399","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000182240","BACE2"
"400","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000002330","BAD"
"401","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000015475","BID"
"402","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000151067","CACNA1C"
"403","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000157388","CACNA1D"
"404","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000102001","CACNA1F"
"405","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000081248","CACNA1S"
"406","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198668","CALM1"
"407","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000143933","CALM2"
"408","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000160014","CALM3"
"409","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000178363","CALML3"
"410","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000178372","CALML5"
"411","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000169885","CALML6"
"412","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000014216","CAPN1"
"413","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000162909","CAPN2"
"414","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000164305","CASP3"
"415","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000165806","CASP7"
"416","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000064012","CASP8"
"417","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000132906","CASP9"
"418","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000164885","CDK5"
"419","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000176749","CDK5R1"
"420","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000187446","CHP1"
"421","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000166869","CHP2"
"422","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000131143","COX4I1"
"423","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000131055","COX4I2"
"424","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000178741","COX5A"
"425","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000135940","COX5B"
"426","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000111775","COX6A1"
"427","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000156885","COX6A2"
"428","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000126267","COX6B1"
"429","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000160471","COX6B2"
"430","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000164919","COX6C"
"431","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000266251","COX6CP3"
"432","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000161281","COX7A1"
"433","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000112695","COX7A2"
"434","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000115944","COX7A2L"
"435","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000131174","COX7B"
"436","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000170516","COX7B2"
"437","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000127184","COX7C"
"438","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000176340","COX8A"
"439","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000187581","COX8C"
"440","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000179091","CYC1"
"441","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000172115","CYCS"
"442","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000172071","EIF2AK3"
"443","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000178607","ERN1"
"444","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000168040","FADD"
"445","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000026103","FAS"
"446","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000111640","GAPDH"
"447","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000156052","GNAQ"
"448","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000176884","GRIN1"
"449","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000183454","GRIN2A"
"450","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000273079","GRIN2B"
"451","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000161509","GRIN2C"
"452","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000105464","GRIN2D"
"453","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000082701","GSK3B"
"454","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000072506","HSD17B10"
"455","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000119912","IDE"
"456","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000125538","IL1B"
"457","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000150995","ITPR1"
"458","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000123104","ITPR2"
"459","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000096433","ITPR3"
"460","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000175445","LPL"
"461","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000123384","LRP1"
"462","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000100030","MAPK1"
"463","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000102882","MAPK3"
"464","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000186868","MAPT"
"465","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000196549","MME"
"466","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198899","MT-ATP6"
"467","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000228253","MT-ATP8"
"468","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198804","MT-CO1"
"469","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198712","MT-CO2"
"470","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198938","MT-CO3"
"471","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000198727","MT-CYB"
"472","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000159593","NAE1"
"473","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000162736","NCSTN"
"474","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000125356","NDUFA1"
"475","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000130414","NDUFA10"
"476","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000131495","NDUFA2"
"477","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000170906","NDUFA3"
"478","CP:KEGG_LEGACY","KEGG_ALZHEIMERS_DISEASE","ENSG00000189043","NDUFA4"
